,pathway_BLTL,pval,padj_BLTL,ES_BLTL,NES_BLTL,nMoreExtreme_BLTL,size_BLTL,leadingEdgeA_BLTL,pathway_LoM,pval_LoM,padj_LoM,ES_LoM,NES_LoM,nMoreExtreme_LoM,size_LoM,leadingEdge_LoM
146,GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.000781494,0.021447675,0.507151432,2.26851965,4,21,"CXCL10,CXCL11,CXCL3,CXCL8,DEFB1,CXCL2,S100A9,CXCL5,KLK3,H2BC4,DEFB4A,RPL30,CCL13,H2BC11,CXCL13,H2BC21",GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.01321004,0.239988135,0.507529036,1.780235662,9,15,"CXCL1,CXCL8,CXCL2,CXCL3,SPINK5,CXCL10,CXCL11,CCL13,DEFB4A,LTF,BPIFA1,CXCL6"
147,GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,0.0004914,0.015593434,0.591799961,2.264009791,2,14,"USP18,IRF7,ZBP1,TRIM6,ADAR,TREX1",GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,0.001477105,0.089541483,0.736743128,2.070912266,0,8,"ZBP1,IRF7,USP18,NLRC5,TREX1,ADAR,SAMHD1,IKBKE"
148,GO_RNA_HELICASE_ACTIVITY,0.0004914,0.015593434,0.588399639,2.251001405,2,14,"DDX58,DDX60L,IFIH1,DDX60,DHX58,BRIP1",GO_RNA_HELICASE_ACTIVITY,0.00295421,0.116791997,0.664159063,1.866885619,1,8,"DDX58,IFIH1,DDX60L,DHX58,DDX60"
149,GO_MONOCYTE_CHEMOTAXIS,0.000633613,0.018985544,0.532176044,2.250516923,3,18,"CXCL10,CCL8,CCL11,GREM1,CCL2,CCR1,IL6,CCL25,CCL19,CCL20,CCL13,CCL7",GO_MONOCYTE_CHEMOTAXIS,0.003916449,0.134239669,0.506617328,1.867265117,2,17,"CCL19,CCL5,CCL8,CCL7,CXCL10,CXCL17,CCL3,CCL13,CX3CL1,CCL2"
150,GO_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.000251351,0.010267766,0.290553301,2.247945332,1,116,"PMAIP1,PSMB9,IFI27,FMR1,ANAPC10,PSMB8,PSMA4,UBE2D1,UBE2E1,PSMA6,TRIM25,SUMO2,UBE2B,PSME2,TRIM38,ANKIB1,SELENOS,PSMD8,CD2AP,MAD2L1,PSMA2,FBXO6,FBXO5,PSMA3,DNAJB9,RNF19B,HSP90B2P,NUB1,HM13,CDC27,CUL5,PSMD12,PML,SGTB,DNAJB14,PCNP,UBE2S,UBE2A,UBE2D3,SEC61B,PSMB6,TMTC3,PSMB7,RNF217,PTTG1,NUDT15,SUMO1,KLHL15,RBCK1,RNF5,UBE2W,UBE2V2,FBXO39,PSMC3,SOCS6,CDK1,PSMA5,TMF1,TOR1A,PSMD14,PSMD7,SOCS5,PLAA,RBX1,STYX,CDC26,PSME1,UBE2K,SPOP,FBXO45,NUPR1,FBXO22,UCHL5,UBB,YOD1,PSMB3,TLK2,UBXN2A,SDF2L1,BIRC2,CLOCK,ZFAND2A",GO_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.022698613,0.302561204,0.421679139,1.679747569,17,21,"PSMB9,IFI27,PSMB8,FBXO6,PML,PSMB10,RBCK1,PMAIP1,SDF2L1,TRIM25,PSME2,NUPR1,PSME1,TRIM38"
151,GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,0.000785916,0.02150446,0.519157468,2.2408713,4,19,"PARP9,DTX3L,SMCHD1,RAD51AP1,PPP4R2,CGAS,RIF1,SHLD3,RMI2,PML,SLF1,KLHL15,DEK",GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,0.037795276,0.369687091,0.659609266,1.585730278,23,5,"PML,DTX3L,PARP9"
152,GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY,0.000391389,0.013396659,0.312372176,2.237533778,2,87,"HERC6,HERC5,TRIM21,DTX3L,UBE2L6,UBE2QL1,RNF138,TRIM6,TRIM69,RNF213,UBE2D1,UBE2E1,ELOC,BARD1,TRIM5,TRIM25,SUMO2,UBE2B,MED21,ANKIB1,RNF181,FBXO6,NSMCE2,MED31,RNF19B,UBA3,BIRC3,CUL5,UBE2S,KIAA1586,UBE2A,UBE2D3,TRIM36,FBXO30,RNF217,MED10,MARCHF1,RBCK1,RNF5,UBE2W,ATG3,UBE2V2",GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY,0.006016847,0.162899699,0.441930428,1.846739923,4,25,"HERC6,UBE2L6,FBXO6,HERC5,BIRC3,DTX3L,TRIM21,NEURL3,RNF213,RBCK1,TRIM69,TRIM56,TRIM25,TRIM47,UBA7"
153,GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.000358466,0.012503888,0.264728595,2.231663546,2,168,"ISG15,PARP9,IRF7,DTX3L,UBE2L6,IFI16,SP100,PMAIP1,DNAJA1,RNF138,SMCHD1,TREX1,POLR2K,FMR1,NKX3-1,RAD51AP1,BRCA2,PARP10,MCTS1,BARD1,MNDA,TRIM25,UBE2B,BRIP1,MASTL,PPP4R2,ASF1A,CGAS,RIF1,SHISA5,FBXO6,FBXO5,CDC7,NSMCE2,EEF1E1,XRCC4,H2AW,SKIL,SHLD3,BCL2A1,NBN,RMI2,UBA6,PML,NUDT1,MCL1,MSX1,UBE2A,H4C15,SNAI2,UBE2D3,MAP2K6,PCLAF,SLF1,RPL26,SPRED1,H4C11,H4C3,COPS2,HMGB2,RPA3,PTTG1,TIPRL,USP1,EID3,RPS27L,SUMO1,SPDYA,KLHL15,DEK,UBE2W,MRPS35,UBE2V2,RNASEH2A,IER3,SAMHD1,ATF2,RNASEH2B,BACH1,MNAT1,CASP3,CDK1,BAK1,BID,CDKN1B,MAD2L2,PSMD14,UBE2T,TFPT,RBX1,EXO1,POLR2F",GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.001119821,0.089541483,0.451782798,2.177719504,0,42,"ISG15,IRF7,UBE2L6,TREX1,FBXO6,PARP10,PML,SHISA5,DTX3L,BATF,PARP9,IER3,BCL3,ZC3H12A,MYC,HMOX1,SFN,PMAIP1,MSX1,NKX3-1,SAMHD1,TRIM25,IKBKE,SP100,MUC1"
154,GO_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,0.000337268,0.011900747,0.66683395,2.231291678,1,10,"IFITM1,IFITM3,IFNA2,TRIM5,IFITM2,TRIM25,TRIM31,SNX3,PTX3,TRIM26",GO_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,0.010687023,0.219105691,0.647561629,1.738826361,6,7,"IFITM1,IFITM3,IFITM2,TRIM25,TRIM26,TRIM31"
155,GO_ADENYLYLTRANSFERASE_ACTIVITY,0.000178412,0.007873114,0.826094211,2.226781528,0,6,"OAS1,OAS2,OAS3,TENT5A,TENT4B",GO_ADENYLYLTRANSFERASE_ACTIVITY,0.004942339,0.144908521,0.834910249,1.831387407,2,4,"OAS1,OAS3,OAS2"
156,GO_MDA_5_SIGNALING_PATHWAY,0.000182949,0.007961772,0.968418328,2.226222705,0,4,"IFIH1,IRF7,DDX60,DHX58",GO_MDA_5_SIGNALING_PATHWAY,0.001647446,0.08955416,0.890177353,1.952616581,0,4,"IRF7,IFIH1,DHX58,DDX60"
157,GO_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.000525003,0.016544845,0.312084188,2.221253843,3,85,"DDX58,TRIM21,EIF2AK2,SP100,TRIM14,GREM1,TRIM22,MYD88,NKX3-1,TLR3,LGALS9,PARP10,TNFSF18,PSMA6,TRIM5,TRIM25,ACOD1,TRIM38,IL1RAP,MED13,ID2,IL6,GTF2A2,AIM2,S100A9,TMIGD3,CTH,TRIM31,BRMS1,CYP1B1",GO_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.022532189,0.302561204,0.32165504,1.671514349,20,60,"LGALS9,NLRC5,AIM2,PARP10,TRIM14,DDX58,FOSL1,CSF3,TRIM21,TRIM22,ZC3H12A,EIF2AK2,RBCK1,HMOX1,CYP1B1,CX3CL1,ADGRF1,PRKD2,FOS,NKX3-1,TRIM25,MYD88,TLR3,SP100,TRIM26,LTF,NFKBIE,BHLHE40,TRIM31,NUPR1,TRADD,TRIM38,TNF,CD40,NFKBIA,TICAM1,MAD2L2,IRAK2,TRAF2"
158,GO_INTERFERON_BETA_PRODUCTION,0.000330196,0.011744854,0.596651405,2.217110695,1,13,"DDX58,IFIH1,NMI,IRF7,TLR3,TRIM38",GO_INTERFERON_BETA_PRODUCTION,0.040053405,0.37589697,0.463694946,1.580545303,29,14,"IRF7,DDX58,IFIH1,IRF1,NMI,RELB,TRIM56,TLR3"
159,GO_MULTI_ORGANISM_LOCALIZATION,0.000340483,0.011967995,0.689559749,2.212156994,1,9,"IFIT1,BST2,DYNLT1,FMR1",GO_MULTI_ORGANISM_LOCALIZATION,0.022687609,0.302561204,0.80173793,1.605023603,12,3,"IFIT1,BST2,DYNLT1"
160,GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.000330196,0.011744854,0.595194639,2.211697465,1,13,"DDX58,RSAD2,TRIM6,B2M,NR4A3,IL6,FFAR2,FFAR3,DDX21",GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.037786775,0.369687091,0.476043797,1.580793367,27,13,"RSAD2,DDX58,HLA-F,HLA-G,HLA-E,NR4A3,B2M,FFAR3,FFAR2,TICAM1,TRAF2"
161,GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,0.000430911,0.01421694,0.392587418,2.208809652,2,40,"NMI,IFI16,TNFAIP6,MDK,PARP14,DHX58,ADAR,TREX1,LGALS9,IGF1,NR1D2,ACOD1,TRIM38,SELENOS",GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,0.002317497,0.104708733,0.425331474,1.921520856,1,33,"LGALS9,NLRC5,TREX1,HLA-F,PARP14,DHX58,SAA1,ZC3H12A,SOCS3,SPINK5,CXCL17,NMI,HLA-G,CX3CL1,HLA-E,ADAR,SAMHD1,MICB,SERPING1,CEACAM1,TRAFD1,IFI16,TRIM38"
162,GO_GRANULOCYTE_MIGRATION,0.000733999,0.020576734,0.410118173,2.205258563,4,35,"CXCL10,CCL8,CCL11,IL1RN,CCL2,MDK,CXCL11,CXCL3,CXCL8,CXCL2,CCL25,S100A9,CXCL5,PDE4D,CCL19,CCL20,CCL13,CCL7,CXCL13",GO_GRANULOCYTE_MIGRATION,0.001158749,0.089541483,0.491583966,2.220829876,0,33,"CD177,CCL19,CXCL1,CXCL8,CCL5,CXCL2,CCL8,CXCL3,SAA1,CCL7,CXCL10,CXCL17,CCL3,CXCL11,CSF1,CCL13,CX3CL1,CCL2"
163,GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.000110375,0.007613499,0.232716262,2.20498004,0,317,"ISG15,DDX58,IFITM1,IFIH1,RSAD2,EIF2AK2,IRF7,CCL11,PTN,DDX60,IL1RN,IFI16,STAT1,GREM1,ELOVL3,MDK,DYNLT1,RET,DHX58,ACE2,ZBP1,TRIM6,IFNL1,CD274,SPP1,B2M,PPIB,MYD88,FLRT3,POLR2K,FMR1,NKX3-1,SOCS1,HAS2,ORM2,TLR3,TWF1,CXCL8,LGALS9,NME1,IL27,HAX1,PLAAT4,IGF1,FKBP1B,MNDA,LY96,VIL1,CEBPD,GCH1,LRRTM2,CD80,NR4A3,PTGS2,TMEM106B,IL1RAP,ATP5PF,CGAS,NLGN1,LCN2,SOX11,RIF1,ID2,CRABP2,FBXO5,ORM1,CCR1,PLAC8,IL6,CD38,HTR2A,FGF2,C21orf91,SKIL,NME2,FFAR2,SHLD3,HOXC11,AIM2,S100A9,OSM,POLR3K,CTH,CLIC1,BIRC3,PDE4D,CYP1B1,POU3F2,RETN,LILRA5,RAB8B,IL6ST,HPSE,RHEB",GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.026052104,0.319555433,0.237758723,1.472373696,25,194,"IFITM1,ISG15,ZBP1,IRF7,RSAD2,PLAAT4,IFNL1,LGALS9,CCL19,CXCL8,FGA,SMTNL1,LCN2,AIM2,DDX58,KRT17,IFIH1,LIF,STAT1,SOCS1,HLA-F,BIRC3,DHX58,CSF3,DDX60,IRF1,SAA1,LRG1,BCL3,ZC3H12A,ORM1,FGG,IDO1,EIF2AK2,CXCL17,MYC,CCL3,HMOX1,CSF1,HLA-G,SERPINF2,CYP1B1,F3,HK2,EGF,CX3CL1,HLA-E,GCH1,RET,PRKD2,CEBPD,FOS,WNT6,NR4A3,ACE2,GSDMD,NKX3-1,B2M,EGR1,GADD45G,MYD88,TLR3,AGTR2,ELOVL3,IL27,CHI3L1,C3,FLT3LG,C1QTNF1,CD38,CEACAM1,LGALS9B,RASGRP1,IL1RN,LTF,PTGS2"
164,GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.000279213,0.010766769,0.362796298,2.201343031,1,50,"DDX58,IFIH1,RSAD2,IRF7,DDX60,DHX58,MYD88,TLR3,UBE2D1,LY96,TRIM5,ACOD1,TICAM2,WDFY1,FFAR2,S100A9,RAB11FIP2,BIRC3,UNC93B1,UBE2D3,MAP2K6,CTSL",GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.042237443,0.380503827,0.341636027,1.58413158,36,36,"IRF7,RSAD2,FGA,DDX58,IFIH1,BIRC3,DHX58,DDX60,IRF1,UNC93B1,FGG,SFTPA2,MYD88,TLR3,TNIP3,IKBKE,DMBT1,LTF"
165,GO_CCR_CHEMOKINE_RECEPTOR_BINDING,0.000633613,0.018985544,0.519855455,2.198414437,3,18,"CCL8,CCL11,STAT1,CCL2,DEFB1,CCL25,DEFB4A,CCL19,CCL20,CCL13,CCL7,CXCL13,CCL1,XCL2,CNIH4,CCL3L1,CCL3L3",GO_CCR_CHEMOKINE_RECEPTOR_BINDING,0.008010681,0.187671104,0.563877124,1.922025129,5,14,"CCL19,CCL5,CCL8,STAT1,CCL7,CCL3,CCL13,CX3CL1,CCL2,DEFB4A"
166,GO_NUCLEOTIDYLTRANSFERASE_ACTIVITY,0.001378888,0.032311935,0.466680793,2.194346728,8,24,"OAS1,OAS2,OAS3,PNPT1,TENT5A,POLR2K,MED21,TENT4B,CGAS",GO_NUCLEOTIDYLTRANSFERASE_ACTIVITY,0.004594181,0.142923656,0.751337076,1.911845255,2,6,"OAS1,OAS3,OAS2,PNPT1"
167,GO_RESPONSE_TO_CHEMOKINE,0.001051209,0.026320543,0.44000201,2.19021851,6,28,"CXCL10,CCL8,CCL11,CCL2,CXCL11,CXCL3,CXCL8,ACKR4,CXCL2,CCR1,CCL25,CXCL5,CCL19,CCL20,CCL13,CCL7,CXCL13",GO_RESPONSE_TO_CHEMOKINE,0.001194743,0.089541483,0.555619547,2.345597491,0,26,"ACKR1,CCL19,CXCL1,CXCL8,CCL5,CXCL2,CCL8,CXCL3,ZC3H12A,CCL7,CXCL10,CCL3,CXCL11,CCL13,CX3CL1,CCL2"
168,GO_MONONUCLEAR_CELL_MIGRATION,0.001538462,0.034545455,0.472784275,2.189021172,9,23,"CXCL10,CCL8,CCL11,GREM1,CCL2,MDK,CCR1,IL6,CCL25,CCL19,CCL20,CCL13,CCL7,CCL1,CD47,XCL2,FPR2,THBS1,CCL3L1,CCL3L3",GO_MONONUCLEAR_CELL_MIGRATION,0.011349306,0.221200208,0.447522341,1.782693274,8,21,"CCL19,CCL5,CCL8,CCL7,CXCL10,CXCL17,CCL3,CSF1,CCL13,CX3CL1,CCL2,CCL21,SERPINE1,CCL20,TNF,THBS1,CALCA,CCL4,CCL11"
169,GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.000688705,0.019855133,0.34519806,2.186363654,4,57,"PNPT1,PSMB9,MYD88,FMR1,PSMB8,HSPA8,PSMA4,PSMA6,BOLL,PSME2,PSMD8,TENT4B,TNPO1,PSMA2,PSMA3,PSMD12,PAIP1,TOB1,PSMB6,PSMB7,YTHDF3,ZC3HAV1,XRN1,HNRNPC,RIDA,PSMC3,PSMA5,CPEB3,SERBP1,PSMD14,PSMD7,SYNCRIP,METTL14,EXOSC4,DCP1A,IGF2BP3,PSME1,UBB,PSMB3,PDE12,EXOSC3,PSMC2,CNOT7,EXOSC5,PSMA7,PSMF1,DHX36,PSMB10",GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.002544529,0.106791497,0.497198498,1.882079906,1,18,"PSMB9,PSMB8,PSMB10,ZC3H12A,PNPT1,PLEKHN1,MYD88,ZFP36,NOCT,PKP1,PSME2,MOV10,PSME1,GTPBP1"
170,GO_LYMPHOCYTE_MIGRATION,0.00137028,0.03224371,0.450905381,2.185913718,8,26,"CXCL10,CCL8,CCL11,CCL2,RET,CXCL11,CCL25,SELENOK,CCL19,CCL20,CCL13,CCL7,CXCL13,CCL1,CH25H,CXCL16,XCL2,GPR183,CCR7,WASL,CCL3L1,CCL3L3",GO_LYMPHOCYTE_MIGRATION,0.001203369,0.089541483,0.53129418,2.220173382,0,25,"CCL19,CCL5,CCL8,TNFSF14,CH25H,SAA1,CCL7,CXCL10,CCL3,CXCL11,CCL13,CX3CL1,MYO1G,RET,CCL2"
171,GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SECRETION,0.000701878,0.020019035,0.755008898,2.17751227,3,7,"DDX58,IFIH1,ORM2,LGALS9,ORM1,LILRA5",GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SECRETION,0.007874016,0.185720005,0.747546911,1.797136324,4,5,"LGALS9,DDX58,IFIH1,ORM1"
172,GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING,0.000416089,0.013878231,0.349407288,2.174241293,2,54,"CXCL10,CCL8,RTP4,CCL11,STAT1,DNAJA1,CCL2,CXCL11,CXCL3,HSPA8,CXCL8,ARRDC3,DEFB1,CXCL2,CCL25,CXCL5,PDE4D,JAK2,DEFB4A,CCL19,CCL20,CCL13,CCL7,HOMER1,CXCL13,ADM,CTHRC1,NPFFR2,CCL1,GNA13,CXCL16,RTP1,XCL2,PHB,FPR1,AKAP5,CNIH4,CCL3L1,CCL3L3",GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING,0.001141553,0.089541483,0.433123644,2.008350376,0,36,"RTP4,CCL19,CXCL1,CXCL8,CCL5,CXCL2,CCL8,CXCL3,STAT1,SAA1,CCL7,CXCL10,CCL3,CXCL11,CCL13,CX3CL1,CCL2,WNT6,DEFB4A,GNA15,C3"
173,GO_CELL_CHEMOTAXIS,0.000804613,0.021950326,0.323702631,2.173200756,5,69,"CXCL10,CCL8,CCL11,PTN,IL1RN,GREM1,CCL2,MDK,STAP1,CXCL11,CXCL3,CXCL8,LGALS9,ACKR4,CXCL2,VCAM1,CCR1,IL6,FGF2,CCL25,FFAR2,S100A9,CXCL5",GO_CELL_CHEMOTAXIS,0.002185792,0.102407865,0.379802228,1.912100328,1,52,"LGALS9,CCL19,CXCL1,CXCL8,CCL5,CXCL2,CCL8,CXCL3,TNFSF14,CH25H,SAA1,CCL7,SAA2,CXCL10,CXCL17,CCL3,CXCL11,CSF1,CCL13,CX3CL1,CCL2,PRKD2,DEFB4A,NR4A1,VCAM1,ACKR4,IL1RN,CCL21,CXCL6,FFAR2,SERPINE1,CCL20,IL23A,THBS1,CALCA,CSF3R,STAP1,PTK2B,CCL4,CXCL9,CCL11,PGF,CXCL16,LBP"
174,GO_ISG15_PROTEIN_CONJUGATION,0.00018005,0.007873114,0.865025193,2.165619553,0,5,"ISG15,HERC5,UBE2L6,UBE2E1",GO_ISG15_PROTEIN_CONJUGATION,0.004942339,0.144908521,0.834007985,1.829408279,2,4,"ISG15,UBE2L6,HERC5"
175,GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.000229463,0.00957563,0.241963348,2.160838297,1,223,"ISG15,DDX58,HERC5,IFIH1,CXCL10,BST2,NMI,CCL11,PTN,UBE2L6,STAT1,CNTN2,SP100,GREM1,MDK,DYNLT1,IFNB1,DHX58,STAP1,GBP1,IFNL1,CD274,SPP1,B2M,NKX3-1,SOCS1,IFNA2,TLR3,BRCA2,LGALS9,NME1,ARRDC3,IGF1,FKBP1B,TRIM25,DRAXIN,ACOD1,FUOM,PTGS2,SELENOS,CD2AP,NLGN1,SOX11,ACOT13,ID2,ORM1,CCR1,PLAC8,IL6,CD38,FGF2,SRGN,CDC73,EPHA7,NME2,DCN,KLK3,PDE4D,TWSG1,LILRA5,RHEB,PML,CEACAM1,JAK2,GJA1,DCC,H4C15,TOB1,SNAI2,MAP2K6,SPRY2,PLN,PDCD10,SPRED1,CTSC,TYROBP,CIDEA,H4C11,H4C3,EPHB2",GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.009137056,0.204490684,0.273183708,1.614168177,8,128,"ISG15,IFNL1,LGALS9,BST2,UBE2L6,NLRC5,FGA,IFNB1,DDX58,HERC5,PML,IFIH1,STAT1,SOCS1,HLA-F,DHX58,JAK3,IRF1,BCL3,TIMP1,LAG3,GBP1,ZC3H12A,ORM1,FGG,SPINK5,IDO1,CNTN2,CXCL10,MYC,CCL3,HMOX1,NMI,HLA-G,SERPINF2,SEMA6B,PDCD1,RELB,CX3CL1,NKX3-1,B2M,TRIM25,TLR3,AGTR2,IKBKE,SP100,ZFP36,C1QTNF1,NOCT,UBA7,CD38,SERPING1,CEACAM1,LGALS9B,LTF,PTGS2"
176,GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.001332741,0.031636156,0.411034198,2.160642089,8,33,"RSAD2,IRF7,TNFSF13B,IFNB1,CD274,B2M,IFNA2,IL27,CD80,RIF1,SAMSN1,IL6,SHLD3,IL6ST,CEACAM1",GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,0.004662005,0.142923656,0.418631481,1.853206933,3,31,"IRF7,RSAD2,CCL19,IFNB1,HLA-F,HLA-H,JAK3,IRF1,TNFSF13B,ZC3H12A,HLA-G,HLA-E,CD48,B2M,MICB,IL27,C3,CEACAM1,IL23A,TNF,CD40,MAD2L2,TRAF2"
177,GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.001584033,0.03513708,0.510036734,2.156892089,9,18,"RSAD2,CD274,SOCS1,LGALS9,IL27,CD80,IL6,TWSG1,CCL19,RIPK2,RORA,SOCS5,RC3H2,CBFB,CD86,GPR183",GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.00635324,0.167446383,0.453804698,1.780328733,4,20,"RSAD2,LGALS9,CCL19,SOCS1,BATF,JAK3,BCL3,ZC3H12A,RELB"
178,GO_ALPHA_BETA_T_CELL_ACTIVATION,0.001584033,0.03513708,0.510036734,2.156892089,9,18,"RSAD2,CD274,SOCS1,LGALS9,IL27,CD80,IL6,TWSG1,CCL19,RIPK2,RORA,SOCS5,RC3H2,CBFB,CD86,GPR183",GO_ALPHA_BETA_T_CELL_ACTIVATION,0.012033694,0.228499315,0.421135224,1.759840872,9,25,"RSAD2,LGALS9,CCL19,SOCS1,BATF,JAK3,IRF1,BCL3,ZC3H12A,RELB,HLA-E"
179,GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,0.00055905,0.01720254,0.357756854,2.156420543,3,49,"RSAD2,IRF7,C1R,TNFSF13B,C1S,IFNB1,CD274,B2M,TREX1,IFNA2,IL27,CD80,RIF1,IL6,HPRT1,SHLD3,CFI,NBN,DENND1B,CEACAM1",GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,0.001083424,0.089541483,0.390907769,1.992507131,0,54,"IRF7,RSAD2,C4B,CCL19,C1R,C4A,IFNB1,TREX1,IGHG4,HLA-F,HLA-H,BATF,JAK3,TNFSF13B,BCL3,ZC3H12A,HLA-G,RELB,HLA-E,MYO1G,BTN3A2,B2M,C1S,MICB,IL18BP,IL27,C3,SERPING1,CEACAM1"
180,GO_POSITIVE_REGULATION_OF_HEMOPOIESIS,0.000730353,0.02053754,0.396567193,2.15068704,4,36,"ISG15,STAT1,MDK,SOCS1,LGALS9,HAX1,CD80,ID2,CCR1,IL7,TYROBP,CA2,CCL19,HMGB2,RIPK2,LILRB4,NUDT21,KITLG,SOCS5,HIF1A,CBFB,CSF3,KLF10,CD86,RB1,PPP2R3C,LIF,XBP1,IL2RA,DHX36,CASP8,LILRB2",GO_POSITIVE_REGULATION_OF_HEMOPOIESIS,0.023114355,0.303452233,0.409715185,1.688669292,18,24,"ISG15,LGALS9,CCL19,LIF,STAT1,SOCS1,CSF3,CSF1,HLA-G,FOS,FLT3LG,RASGRP1,IL15,IL23A,LILRB4,TNF"
181,GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.000819001,0.022210233,0.561005394,2.146201059,4,14,"ISG15,TRIM21,DTX3L,DNAJA1,PARP10,MAD2L1,FBXO5",GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.022156573,0.301693612,0.611487847,1.718832027,14,8,"ISG15,PARP10,DTX3L,TRIM21"
182,GO_REGULATION_OF_CELL_ACTIVATION,0.000907323,0.023749605,0.295194913,2.143659722,6,91,"PLSCR1,TNFSF13B,CCL2,MDK,IFNB1,STAP1,IFNL1,CD274,TREX1,SOCS1,PRELID1,IFNA2,LGALS9,IL27,TNFSF18,IGF1,MNDA,CD80,NR4A3,VCAM1,CGAS,SOX11,RIF1,ID2,SAMSN1,IL6,AHR,CD38,SHLD3,TWSG1,LILRA5,IL6ST,CEACAM1,JAK2,SELENOK,IL7,CTSC,TYROBP,CCL19",GO_REGULATION_OF_CELL_ACTIVATION,0.021604938,0.29708925,0.29198975,1.641001546,20,83,"CD177,IFNL1,LGALS9,CCL19,CCL5,IFNB1,TREX1,IGHG4,SOCS1,HLA-F,TNFSF14,PLSCR1,JAK3,IRF1,TNFSF13B,LAG3,ZC3H12A,FGG,SPINK5,IDO1,CCL3,HMOX1,HLA-G,PDCD1,CX3CL1,HLA-E,CCL2,NR4A3,IKZF3,VCAM1,IL27,FLT3LG,C1QTNF1,CD38,CEACAM1,LGALS9B,RASGRP1"
183,GO_KINASE_REGULATOR_ACTIVITY,0.001628906,0.035613801,0.407452679,2.141815482,10,33,"CXCL10,CKS2,GREM1,SOCS1,CCNC,SPRY2,SPRED1,CKS1B,SPDYA,GSKIP,MBIP,CCNA2,MNAT1,CASP3,SOCS6,SOCS3,CDKN1B,GMFB,SOCS5,CCNJ,CCNE2,PARP8,DBF4,MOB1B,RPLP1,PRKAG2,PIK3CA,CCNYL1,PKIB",GO_KINASE_REGULATOR_ACTIVITY,0.013495277,0.24216901,0.51435714,1.708020063,9,13,"CCL5,SOCS1,SOCS3,CXCL10,SFN,FAM20A,EGF,WARS1"
