pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	9.94E-05	0.004205784	-0.159003204	-2.005706968	0	289	"SLC46A2,GPR17,AQP7,MFSD4A,SLC26A9,PROM2,VIPR1,ROS1,EPOR,ABCC5,SHANK2,SLC16A11,SLC27A1,TMC7,ITPR3,CDHR1,NPFFR1,FGFR3,GPER1,SORCS2,TSPAN32,SLC6A1,CACNA1H,SLC13A2,SLC6A4,TAS1R3,ATP7B,PLXNA3,PKD1,JAG2,DUOX2,SLC16A5,PLXNB3,SEMA6C,BSND,PLXNA1,IYD,CLSTN2,SEMA3B,CHRNA2,ADCY9,ADGRG1,ASIC3,GRIN2C,PTPRS,TSPAN11,CDHR5,IGF1R,PCDHGC4,SPTB,CELSR1,GRID1,P2RX6,GABBR1,LTK,NOTCH4,PILRB,KCNC4,SLC23A2,ADCY4,SYT7,SCN1A,TSPAN7,TLR5,KCNJ16,LTB4R2,SORBS1,DUOX1,PLXNB1,GUCY2D,ADAM29,FUT1,LMBR1L,SLC26A11,KCNC3,SLC4A3,MC1R,FAT1,SORL1,RXFP4,ITGA2B,TRPM4,PTPRU,RTN4R,SLC43A1,CLCN2,CD1C,ADGRD1,PCDHGA2,VAMP1,ITGB4,CD1E,CSF3R,SHANK3,MFSD10,PCDHGA11,CD1A,PTPRF,SCN8A,GRIN3B,SLC16A8,DRD1,SLC16A12,NFASC,SLC24A4,SLC46A1,SLC23A1,PCDHGA5,PLXND1,SCARB1,SLC5A1,GABRE,ADCY1,ITGA10,LTB4R,KCNK4,GPR68,SPTA1,RGS7BP,FLRT1,SLC26A1,XCR1,SLC29A2,KIAA1324,TNFRSF25,SCRIB,SLCO1A2,ABCC8,SEMA4G,LRFN3,GRIA1,TMPRSS9,PCDHGB6,ADRA2A,CLCN5,SLC6A20,HCN4,SLC12A5,TPO,ATP4B,TBXA2R,ICAM5,CACNA1C,CDON,PTPRT,GRM4,NOXA1,KCNQ4,RTN4RL1,GRIK4,CEL,SELP,OPRL1,PDGFRB,ADORA2B,IKBKB,ASIC1,ABCC1,PCDHGB3,SLC12A4,CLCNKA,GP6,KCNQ1,LRFN1,SLC15A2,PORCN,KCNH3,FGFR4,CHRM1,EDA,PTPRM,HLA-DQA1,PCDHGB7,TSPAN18,ADRA1B,ADRA2C,SLC4A1,TAS1R1"
GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.000100027	0.004212644	-0.402758349	-2.849094738	2	45	"OBSCN,RGL3,DOCK5,ARHGEF4,PCP2,DOCK6,IQSEC1,RAPGEF3,ARHGEF37,DENND6B,RALGPS1,KNDC1,FLCN,RALGDS,RAPGEFL1,PLEKHG3,DENND3,HERC2,EPS8L2,ARHGEF1,SH2D3A,MCF2L,BCR,TRIO,PLEKHG5,ARHGEF17,DENND2C,ARHGEF15"
GO_CELL_DIVISION	0.000101636	0.004260801	0.296504342	2.226504031	7	103	"PTN,CHMP5,CKS2,MDK,DYNLT1,ANAPC10,NKX3-1,CHMP2B,BRCA2,SPC25,BRIP1,MASTL,TENT4B,CD2AP,CENPW,MAD2L1,FBXO5,CDC7,NSMCE2,FGF2,SGO2,POU3F3,OSM,TOP1,POU3F2,NEDD1,ZWINT,NDC80,PPP1CB,NSL1,UBE2S,TUBA1C,GAREM1,CETN3,SGO1,MPLKIP,TRIM36,CKS1B,PTTG1,CDC25A,ITGB3BP,BTC,SYCP2,HTR2B,RAN,CCNA2,KNL1,PRPF40A,CCSAP,RAB10,SMC4,FGF7,CDK1,MAD2L2,PARD6B,FGF5,DYNC1LI1,SPART,CENPE,CDC26,SYCP1,ACTR3,DYNLT3,CCNE2,RB1,HAUS1,WASL,KIF20B,TIPIN,NR3C1,MITD1,MIS18BP1,CFL1,LRRCC1,BUB1,VRK1"
GO_CELL_CYCLE	0.000108748	0.004538104	0.203082476	1.955087364	9	354	"MX2,HERC5,TRIM21,PNPT1,CHMP5,CKS2,CCL2,DYNLT1,DYNLL1,PSMB9,RBM7,TREX1,ANAPC10,NKX3-1,CHMP2B,PSMB8,BRCA2,CXCL8,PSMA4,UBE2D1,UBE2E1,PSMA6,BOLL,IGF1,MCTS1,THAP1,AZI2,BARD1,MZT1,UBE2B,PSME2,SPC25,VCPIP1,PTP4A1,IFNW1,NR4A3,UBD,PTGS2,BRIP1,MASTL,BTG3,LIN9,PSMD8,TENT4B,CDK17,CD2AP,YAF2,SOX11,CENPW,MAD2L1,RIF1,ID2,PSMA2,FBXO6,FBXO5,AHR,CDC7,YEATS4,NSMCE2,GADD45GIP1,SUZ12,PSMA3,SGO2,CDC73,SKIL,MND1,UBA3,CCNC,NBN,BCAT1,CLIC1,GADD45B,CDC27,RMI2,CUL5,PSMD12,GEM,NEDD1,RHEB,ZWINT,NDC80,PPP1CB,PML,NSL1,PINX1,LAMTOR2,MSX1,UHMK1,GJA1,CHORDC1,CENPK,EID1,PCNP,UBE2S,TUBA1C,CETN3,MAP2K6,PCLAF,SLF1,SPRY2,RPL26,SGO1,PSMB6,MPLKIP,TRIM36,E2F5,MAD2L1BP,ATF5,LSM10,PSMB7,CKS1B,RPA3,PTTG1,BANF1,NUDT15,PIWIL4,TIPRL,CDC25A,PPAT,PHF23,RPS27L,ITGB3BP,EIF4E,SPDYA,CDKN3,PGGT1B,BTC,SYCP2,TUBA8,ING1,RIDA,RAN,CENPQ,ATF2,NUBP1,RNASEH2B,UXT,CCNA2,KNL1,PRPF40A,CCSAP,PSMC3,BACH1,LIN54,OPTN,MNAT1,SMC4,RNF2,CASP3,CDK1,BAK1,BID,PSMA5,CDKN1B,ERH,POLE4,MAD2L2,PSMD14,PARD6B,PSMD7,KPNB1,SASS6,PDCD2L,DYNC1LI1,FOSL1,RBX1,JUNB,EXO1,SIX3,ZPR1,CNTLN,CENPE,CLSPN,CCNJ,CDC26,SYCP1,IL10,PSME1,RB1CC1,ESCO2,NUPR1,ACTR3,RPS6KB1,DYNLT3,SLC38A9,MAPK6,PPP2R2A,FANCM,LAMTOR5,CCNE2,RB1,GINS1,UBB,RRAGC,PSMB3,DBF4,TLK2,HAUS1,THBS1,MELK,WASL,KIF20B,ZMPSTE24,TIPIN,SERTAD1,TTK,CTCFL,NEK7,NR3C1,BIRC2,CLOCK,MITD1,PRKAG2,MIS18BP1,CFL1,HMMR,LIF,LRRCC1,BUB1,VRK1,CCNYL1,PSMC2,TET2,CBX3,PROX1,CALR,HGF,FAM32A"
GO_RNA_PROCESSING	0.000118175	0.004909112	0.249860192	2.126658277	9	176	"PNPT1,ISG20,SNRPG,RBM11,ADAR,GAR1,RBM7,PHF5A,POLR2K,MAGOHB,FMR1,HSPA8,SNRPC,C1D,ELAVL4,MAGOH,BARD1,TPRKB,SNRPD1,LSM3,RPF1,PPP4R2,SF3B6,SAP18,TENT4B,NOP10,ELAVL2,RPL35,INTS6,SSB,SNRPE,RPS27,RPS26,CDC73,BCAS2,FAM207A,TRMT1L,LSM5,POLR3K,SMNDC1,SNRPB2,MRPL1,TRUB1,PPIH,TRMT112,GTF2F2,RRP9,RPF2,RPS2,RAMAC,TSEN15,LSM8,RPL26,SMN1,PPIL1,THOC7,LSM6,DDX21,MBNL1,SNRNP40,LSM10,RBM26,RPS15,RBM27,HNRNPC,CWC15,RPS17,PRPF40A,TRMT10C,TRMT13,MNAT1,DUSP11,SNRNP27,PQBP1,DIMT1,NHP2,CPEB3,TRA2B,CSTF2T,GEMIN6,DNAJC8,NUDT21,ZCRB1,POLR2F,ZPR1,SYNCRIP,METTL14,QKI,INTS12,EXOSC4,LSM2,SRSF3,U2AF1,C2orf49,PA2G4,MRPS11,CIR1,RPP21,RRAGC,PDE12,DDX52,SREK1IP1,SNRPF,RBMXL1,HNRNPH2,SRSF12,ZMPSTE24,REST,NSA2,RRP15,RPP30,NOVA1,DICER1,UTP23,BMT2,PRPF4B,EXOSC3,RPP40,RBM3,UBL5,EXOSC5,CMTR1,DHX36,ALYREF,PUS3,SNRPD2,AURKAIP1,CDC5L,LSM1,KRR1,PPP3CA,ZMAT5,LARP7,WBP4"
GO_MULTI_ORGANISM_CELLULAR_PROCESS	0.000119722	0.004928538	0.739671656	2.374839915	6	9	"DDX58,IFIH1,IRF7,DDX60,DHX58"
GO_REGULATION_OF_MRNA_METABOLIC_PROCESS	0.000119719	0.004928538	0.334640551	2.30037255	8	75	"PNPT1,RBM11,PSMB9,RBM7,MYD88,FMR1,PSMB8,HSPA8,PSMA4,PSMA6,BOLL,MAGOH,BARD1,PSME2,PSMD8,SAP18,TENT4B,TNPO1,PSMA2,PSMA3,CDC73,PSMD12,PAIP1,TOB1,PSMB6,MBNL1,PSMB7,YTHDF3,ZC3HAV1,XRN1,HNRNPC,RIDA,PSMC3,PSMA5,CPEB3,SERBP1,TRA2B,PSMD14,PSMD7,NUDT21,SYNCRIP,METTL14,EXOSC4,DCP1A,SRSF3,IGF2BP3,PSME1,UBB,PSMB3,PDE12,RBMXL1,SRSF12,REST,EXOSC3,PSMC2,RBM3,CNOT7,EXOSC5,PSMA7,PSMF1,DHX36,PSMB10"
GO_DNA_PACKAGING_COMPLEX	0.000123841	0.005075257	0.516265423	2.389541224	7	23	"H2AC6,H2AC19,H2AC18,H2AC20,H2AW,H1-2,H2BC5,H2BC4,H4C15,H1-0,SLF1,H4C11,H4C3,H2BC11,H3-3A,H3-5,H2BC21,SMC4,H3C8,H2AC16,H2AC11"
GO_RIBOSOME_BINDING	0.000128246	0.005186028	0.583363557	2.406775411	7	17	"SHFL,CPEB2,FMR1,EIF5AL1,PYM1,RICTOR,CPEB4,EIF2S1,MTIF3,YTHDF3,SRP19,NAA15,EIF5A2,EIF5A,CPEB3"
GO_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.000127774	0.005186028	0.401191087	2.386526101	8	47	"PARP9,DTX3L,PMAIP1,SMCHD1,FMR1,NKX3-1,RAD51AP1,PPP4R2,CGAS,RIF1,FBXO5,EEF1E1,SKIL,SHLD3,RMI2,PML,MCL1,MSX1,SNAI2,SLF1,RPL26,SPRED1,USP1,EID3,KLHL15,DEK,UBE2V2,IER3,RNASEH2B"
GO_NUCLEAR_CHROMOSOME_SEGREGATION	0.000128132	0.005186028	0.395171439	2.333919995	8	46	"CHMP5,CHMP2B,UBE2B,BRIP1,MAD2L1,FBXO5,NSMCE2,SGO2,CDC27,RMI2,GEM,ZWINT,NDC80,NSL1,PINX1,CENPK,SLF1,SGO1,PTTG1,PHF23,SYCP2,RAN,CENPQ,KNL1,SMC4,MAD2L2,KPNB1,DYNC1LI1,CENPE,CDC26,SYCP1,ESCO2,ACTR3,FANCM,CCNE2,RB1"
GO_NUCLEOSOME_ORGANIZATION	0.000134376	0.005409986	0.463111907	2.418173106	8	32	"CENPH,ASF1A,CENPW,H2AW,SMARCA5,H1-2,H2BC5,PTMA,CENPK,H2BC4,H4C15,H1-0,VPS72,ACTR6,H4C11,H4C3,HMGB2,ITGB3BP,H2BC11,H3-3A,CENPQ,KNL1,H2BC21,ANP32E,H3C8"
GO_CELLULAR_COMPONENT_DISASSEMBLY	0.000136787	0.005482879	0.283660942	2.214106282	10	120	"SHFL,CHMP5,MRPS18A,MRPS18C,MRPL22,MMP1,MRPL17,CHMP2B,CISD2,MRPL32,TWF1,HSPA8,HAX1,MMP7,MCTS1,EIF5AL1,VIL1,PYM1,MRPL36,MRPL18,CAMSAP2,IL6,GADD45GIP1,MRPL42,MRPS30,H2AW,MRPS22,MRPL13,MRPL58,MRPL47,MRPL1,MRPL46,TRMT112,MTIF3,NAPA,H1-0,SNAI2,ATG12,CTSL,CAPZA2,CIDEA,MRPL27,HMGB2,MRPL2,VTA1,CHCHD1,LIX1,MRPL19,ASPH,PHF23,TMOD4,MRPS28,MRPS36,EIF5A2,ATG3,MRPS35,CAPG,CCSAP,EIF5A,OPTN,CASP3,MRPL33,CDK1,MRPL3,KPNB1,MRPL54,HIF1A,SNAPIN,CAPZA1,MRPL24,MRPS23"
GO_DOUBLE_STRAND_BREAK_REPAIR	0.000141971	0.005665814	0.395997292	2.355630279	9	47	"PARP9,DTX3L,RNF138,SMCHD1,RAD51AP1,BRCA2,BARD1,BRIP1,PPP4R2,CGAS,RIF1,CDC7,NSMCE2,XRCC4,SHLD3,NBN,RMI2,PML,H4C15,SLF1,H4C11,H4C3,RPA3,SUMO1,KLHL15,DEK,UBE2V2,SAMHD1"
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	0.000143568	0.005700277	0.574099805	2.419074794	8	18	"DDX58,IFIH1,PARP9,IRF7,PARP14,ZBP1,TRIM6,TICAM2"
GO_VIRAL_GENE_EXPRESSION	0.000144082	0.005700277	0.404638767	2.335240451	9	43	"TRIM21,SHFL,IFITM3,TRIM14,POLR2K,SUPT4H1,MCTS1,RPL35,SSB,RPS27,RPS26,TRIM31,RPL36,GTF2F2,RPL12,RPS2,RPL37,RPL26,RPL28,RPL30,RPS15,RPS11,RPS17,RPL27A,RPL38,PSMC3,POLR2F,RPL32,CHD1,RPLP1,REST,RPL36A,MDFIC,GTF2B,CCL4,RPL39,RPL41,HMGA2,USF1,RPS20"
GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	0.00014828	0.00584108	0.445456738	2.375798201	9	34	"PSMB9,ANAPC10,PSMB8,PSMA4,UBE2D1,UBE2E1,PSMA6,PSME2,PSMD8,MAD2L1,PSMA2,FBXO5,PSMA3,CDC27,PSMD12,UBE2S,PSMB6,PSMB7,PTTG1,PSMC3,CDK1,PSMA5,PSMD14,PSMD7,CDC26,PSME1,UBB,PSMB3"
GO_RIBOSOME_BIOGENESIS	0.000150312	0.005895723	0.356586125	2.315950063	10	62	"ISG20,MRPL22,GAR1,C1D,RBIS,RPF1,MRPL36,TENT4B,NOP10,RPL35,RPS27,FAM207A,ZNF593,RPL26L1,NOP16,MRPL1,TRMT112,RPL12,RRP9,RPF2,RPS2,RPL26,LSM6,DDX21,RPS15,RPS27L,RAN,RPS17,RPL38,RSL24D1,DIMT1,NHP2,MALSU1,EXOSC4,PA2G4,NMD3,MRPS11,BRIX1,RPL3L,DDX52,ABCE1,NSA2,RRP15,RPP30,MRPL11,UTP23,BMT2,EXOSC3,NIP7,RPP40,GTF3A,EXOSC5,CEBPZ"
GO_CHROMOSOME_SEGREGATION	0.000152199	0.0059442	0.370667435	2.346966095	10	57	"CHMP5,CIAO2A,CHMP2B,UBE2B,SPC25,BRIP1,CENPW,MAD2L1,FBXO5,NSMCE2,SGO2,TOP1,CDC27,RMI2,GEM,ZWINT,NDC80,NSL1,PINX1,CENPK,SLF1,SGO1,PTTG1,BANF1,PHF23,SYCP2,RAN,CENPQ,KNL1,SMC4,MAD2L2,KPNB1,DYNC1LI1,BEX4,CENPE,CDC26,SYCP1,ESCO2,ACTR3,FANCM,CCNE2,RB1,TLK2,TTK,NR3C1"
GO_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	0.000162311	0.006312183	0.845267096	2.133908669	8	5	"CCL8,IFI27,PPIB,FMR1"
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	0.00016473	0.006379093	0.454621253	2.347046988	10	31	"PSMB9,B2M,PSMB8,PSMA4,PSMA6,PSME2,TAP2,PSMD8,FCGR1A,PSMA2,FCGR1B,PSMA3,PSMD12,SEC22B,PSMB6,PSMB7,TAP1,PSMC3,PSMA5,PSMD14,PSMD7,PSME1,CYBA,PSMB3,IFI30,PSMC2,CALR,PSMA7,PSMF1,PSMB10"
GO_CYTOKINE_SECRETION	0.000170843	0.006587901	0.392860208	2.320269647	11	46	"ISG15,DDX58,IFIH1,MDK,GBP1,TRIM6,CD274,SOCS1,IFNA2,ORM2,LGALS9,IL1RAP,ORM1,SRGN,FFAR2,AIM2,OSM,LILRA5,PML,SELENOK,CIDEA,CCL19,RIPK2,HTR2B,IL1R2,PANX1"
GO_ACUTE_INFLAMMATORY_RESPONSE	0.000175472	0.006709792	0.56867895	2.39623303	10	18	"PLSCR1,ORM2,PTGS2,SELENOS,VCAM1,ORM1,IL6,FFAR2,OSM,IL6ST,APOL2,FFAR3"
GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	0.000175009	0.006709792	0.339672181	2.279710704	12	69	"DDX58,USP18,IFIH1,TRIM21,PSMB9,PSMB8,PSMA4,UBE2D1,PSMA6,BARD1,PSME2,VCPIP1,PSMD8,PSMA2,UCHL3,PSMA3,ENY2,BIRC3,PSMD12,NEDD8,SNX3,PSMB6,COPS2,PSMB7,CDC25A,USP1,OTUD4,OTUD6B,USP42,CCNA2,PSMC3,USP15,CDK1,PSMA5,TOR1A,PSMD14,PSMD7,TFPT,HIF1A,CLSPN,PSME1,USP38,UCHL5,COPS4,UBB,YOD1,PSMB3,MAP3K7,POLB,BIRC2,NFKBIA,PSMC2,MINDY3,USP25,PSMA7,PSMF1,TNIP3,PSMB10"
GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	0.000177642	0.006764449	0.354998073	2.305636006	12	62	"IFIT5,BST2,IL1RN,STAT1,TRIM22,SECTM1,MYD88,TLR3,LGALS9,AZI2,LY96,TRIM5,TRIM25,TRIM38,TICAM2,MIER1,UBD,SHISA5,C18orf32,CTH,BIRC3,ZFAND6,GJA1,GOLT1B,TNFSF10,DDX21,CCL19,NDFIP2,RBCK1,RIPK2,HTR2B,PRDX4,OPTN,TMEM9B,RORA"
GO_LEUKOCYTE_CHEMOTAXIS	0.000181331	0.006876292	0.379748117	2.363682843	12	54	"CXCL10,CCL8,CCL11,PTN,IL1RN,GREM1,CCL2,MDK,STAP1,CXCL11,CXCL3,CXCL8,LGALS9,CXCL2,CCR1,IL6,CCL25,FFAR2,S100A9,CXCL5,PDE4D"
GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	0.00018253	0.006893164	0.379917943	2.322162976	12	51	"CENPH,ASF1A,CENPW,GTF2A2,H2AW,SMARCA5,H1-2,H2BC5,PTMA,CENPK,H2BC4,H4C15,H1-0,VPS72,ACTR6,H4C11,H4C3,HMGB2,RPA3,TAF1B,ITGB3BP,DR1,H2BC11,TAF12,H3-3A,CENPQ,KNL1,H2BC21,PSMC3,MNAT1,ANP32E,H3C8,RBX1,CENPE,RB1,UBB,BRF2,MIS18BP1,GTF2B,PSMC2,PIAS1,BDP1,GMNN,RAD51,H2BC17,HMGA1"
GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION	0.000185684	0.006983391	-0.390655732	-2.494790491	5	35	"OBSCN,GPR17,ARHGEF4,ARHGEF37,ADGRG1,FLCN,CELSR1,CNKSR1,MYOC,PLEKHG3,EPS8L2,ARHGEF1,MCF2L,BCR,TRIO,RTN4R,KANK1,PLEKHG5,ARHGEF17,ARHGEF15,ARRB1,ADRA2A,RIPOR1,C15orf62,PDGFRB,ARHGAP1,ARHGEF10,ABR,PRAG1"
GO_RECEPTOR_METABOLIC_PROCESS	0.000190691	0.007027129	0.429156987	2.356492831	12	37	"MX2,MX1,DTX3L,CHMP5,CACNG8,CNTN2,GREM1,ACE2,FMR1,CXCL8,SEC24A,LRRTM2"
GO_DNA_METABOLIC_PROCESS	0.000188111	0.007027129	0.243305947	2.089907218	15	184	"ISG15,PARP9,DTX3L,ISG20,UBE2L6,SP100,GREM1,RNF138,GAR1,SMCHD1,TREX1,POLR2K,RAD51AP1,BRCA2,PARP10,NME1,BARD1,TRIM25,APOBEC3G,UBE2B,APOBEC3F,BRIP1,PPP4R2,LIN9,TENT4B,NOP10,ASF1A,CGAS,GLRX2,RIF1,FBXO6,IL6,CDC7,NSMCE2,FGF2,XRCC4,H2AW,MND1,SHLD3,APOBEC3B,H1-2,NBN,TOP1,RMI2,PML,NUDT1,PINX1,GJA1,UBE2A,H4C15,H1-0,UBE2D3,PCLAF,SLF1,CIDEA,H4C11,H4C3,COPS2,HMGB2,RPA3,PTTG1,BANF1,NUDT15,PIWIL4,USP1,OTUD4,EID3,SUMO1,XRN1,KLHL15,DEK,PGBD5,HNRNPC,UBE2W,UBE2V2,RAN,RNASEH2A,SAMHD1,BACH1,MNAT1,CASP3,CDK1,PTGES3,POLE4,NHP2,MAD2L2,PSMD14,UBE2T,KPNB1,TFPT,RBX1,EXO1,POLR2F,CLSPN,EPC2,SYCP1,PURA,EXOSC4,IL10,ESCO2,PHB,UCHL5,FANCM,CCNE2,GINS1,TNKS2,COPS4,UBB,TDP2,AEN,METTL4,APOBEC3A,ZMPSTE24,POLB,TIPIN,CTCFL,NEK7,NDFIP1,DICER1,PIK3CA,GINS2,SLX1A,EXOSC3,KPNA2,PKIB,TET2"
GO_SUPRAMOLECULAR_POLYMER	0.000188513	0.007027129	-0.192258852	-2.120306362	2	167	"OBSCN,DNAH1,NOS1,SHANK2,FLNB,TPPP,DNAH10,KIFC2,KRT72,MAP6,TBCD,GPER1,PCNT,EVPL,TSC1,HID1,KIF21B,MYOM1,SARM1,KIF26A,MICAL3,NUMA1,TTLL3,NICN1,DNAH17,FBF1,EPPK1,MYH7B,EVPLL,TUBB1,DNAH2,TUBGCP6,ADAMTS10,COL27A1,AHNAK2,CAPN3,KIF12,OBSL1,KIFC3,SCN1A,CAMSAP3,KLC1,EML6,DCLK2,AHNAK,ADAMTSL5,NINL,TTLL6,VMAC,DNAH9,DPYSL3,TTLL9,FBXL22,MYH14,RADIL,HOOK2,SCN8A,SHROOM1,MTA1,LDLRAP1,CDK5RAP3,FHL5,CACNA1S,GAS2L1,EML3,RP1L1,ANKRD23,FLG,DNAI1,KRT73,NCKAP5L,TTLL11,KIF13B,CLASP1,FMN1,ATAT1,TUBG2,COL4A3,IGFN1,CEP170B,RYR3,COL4A6,PLEC,MACF1,MYH3,ESPN,CACNA1C,KIF3B,SHROOM2,KIF1A,FAM83H,BAIAP2,MYO1C,EHBP1L1"
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.000190621	0.007027129	-0.232477793	-2.240570427	3	105	"OBSCN,GPR17,RGL3,EPOR,DOCK5,ARHGEF4,DOCK6,OGT,TSC2,IQSEC1,RAPGEF3,NISCH,KSR2,ARHGEF37,ARHGAP33,PRKD1,ADGRG1,RALGPS1,KNDC1,RAB17,FLCN,RALGDS,CELSR1,CNKSR1,ARHGAP39,RAPGEFL1,MYOC,PLEKHG3,ARAP3,EPS8L2,ARHGEF1,SH2D3A,MCF2L,BCR,TRIO,RTN4R,KANK1,PLEKHG5,SHC3,ARHGEF17,SIPA1L3,ARHGEF15,RAB40C,GARNL3,RAB40B,FBP1,RAB37,ARRB1,DOCK1,RASA4B,ADRA2A,ARHGAP8,RIPOR1,SHC2,RABL2B,C15orf62,KSR1,CDON,RGL2,SGSM3,PDGFRB,SRGAP3,RAB36,ARHGAP1"
GO_CILIUM_ORGANIZATION	0.000190143	0.007027129	-0.293675391	-2.387975037	4	65	"DNAH1,PCNT,CELSR2,CROCC,IFT122,TTLL3,FBF1,CFAP100,CEP131,CFAP46,CFAP74,RAB17,LAMA5,CFAP157,CCDC114,STK36,CCDC40,WDR90,WDR19,DNAAF1,NINL,MAPK15,NPHP4,TCTN2,CSNK1E,IFT140,HAP1,CDK10,TMEM80,HTT,IFT172,ABCC4,RP1L1,DNAI1,CLASP1,ATAT1,UNC119B,RABL2B,CEP250,RFX2,KIF3B,CCDC13"
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	0.000195863	0.00718872	0.199351988	1.917588135	17	352	"CMPK2,PLSCR1,EIF2AK2,NMI,GMPR,PARP9,SHFL,SPTSSA,NAMPT,ELOVL3,MRPS18A,MRPS18C,MRPL22,MRPL17,CHAC2,CPEB2,TREX1,RPL22L1,ELOVL7,FMR1,ATP5MF,HAS2,MRPL32,TLR3,PARP10,NME1,HS6ST3,RPL39L,PPA1,BOLL,IGF1,MCTS1,MAGOH,RFK,EIF5AL1,SEC24A,GCH1,CD80,ATP5F1C,MMAA,PTGS2,PYM1,MRPL36,IL1RAP,ATP5PF,ACSL4,MRPL18,NDUFA7,RPL35,C1GALT1C1,ITM2B,IL6,ELOVL2,DPM1,GADD45GIP1,RPS27,EEF1E1,MRPL42,MRPS30,GTPBP2,PPCS,HPRT1,RPS26,CPEB4,C1GALT1,MRPS22,MRPL13,NME2,RPL26L1,DCN,ACOT7,PRPS2,EIF1AY,CTH,BCAT1,NNMT,SGPP1,MTHFS,MRPL58,MRPL47,RPL36,MRPL1,MRPL46,JAK2,PAIP1,TRMT112,COX5B,EIF2S1,RPL12,UHMK1,CSPG5,B3GNT2,MTIF3,SELENOK,RPS2,TOB1,RPL37,EIF1AX,ATP5F1E,ATG12,RPL26,RPL28,PSAT1,TMTC3,MPC1,TYROBP,LUM,AK2,GALNTL6,CCL19,SMS,MRPL27,RPL30,RPS15,YTHDF3,PIWIL4,MRPL2,EIF3J,CHCHD1,KBTBD8,PPAT,MRPL19,RPS27L,XRN1,EIF4E,GPC5,EIF1B,MRPS28,RBMS3,MRPS36,EIF5A2,AMD1,RPS11,NUDT12,RIDA,DCK,MRPS35,MPC2,PDHX,PGAP1,MGAT4C,MPDU1,SELENOT,RPS17,RPL27A,RPL38,MAN1A2,LAG3,TRMT10C,EIF5A,GCNT4,ELOVL4,DLAT,MRPL33,PIGP,RWDD1,RSL24D1,CPEB3,SAT1,MRPL3,GAPDH,CMPK1,MALSU1,ZDHHC20,DNAJC1,MRPL54,HIF1A,SYNCRIP,SRP9,METTL14,QKI,HACD1,MRPL24,MRPS23,ATP5PD,CD86,MOCOS,RPL32"
GO_CELLULAR_RESPONSE_TO_LIPID	0.000200466	0.007328238	0.285258344	2.193094065	15	113	"CMPK2,CXCL10,PTN,CHMP5,IL1RN,DNAJA1,CCL2,SSTR2,RET,STAP1,CXCL11,CD274,SPP1,MYD88,NKX3-1,CXCL3,CXCL8,NME1,LY96,TRIM5,NR1D2,ACOD1,CD80,CXCL2,NR4A3,TICAM2,SELENOS,LCN2,IL6,AHR,CDC73,NME2,FFAR2,CXCL5,GJB2,PDE4D,FDX1,JAK2,FFAR3,CREBRF"
GO_AGING	0.000206333	0.007482848	0.356831968	2.283136201	14	59	"PNPT1,CCL11,NAMPT,B2M,TREX1,CISD2,BRCA2,MMP7,CNP,PTGS2,VCAM1,CGAS,GLRX2,ID2,FBXO5,NSMCE2,HTR2A,EEF1E1,DCN,BCL2A1,GJB2,PDE4D,RETN,PML,NUDT1,EIF2S1,NDUFS6,CTSC,CD68"
GO_PEPTIDYL_TYROSINE_MODIFICATION	0.000205657	0.007482848	0.35061305	2.265135341	14	61	"EIF2AK2,PARP9,GREM1,RET,PARP14,STAP1,IFNL1,SOCS1,IFNA2,TWF1,TNFSF18,HAX1,IGF1,HIPK3,CD80,FCGR1A,RICTOR,SAMSN1,IL6,HTR2A,EPHA7,OSM,LILRA5,IL6ST,JAK2,MAP2K6,SNX6,IL7,EPHB2"
GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY	0.000208472	0.007530528	0.312372176	2.239824128	15	87	"HERC6,HERC5,TRIM21,DTX3L,UBE2L6,UBE2QL1,RNF138,TRIM6,TRIM69,RNF213,UBE2D1,UBE2E1,ELOC,BARD1,TRIM5,TRIM25,SUMO2,UBE2B,MED21,ANKIB1,RNF181,FBXO6,NSMCE2,MED31,RNF19B,UBA3,BIRC3,CUL5,UBE2S,KIAA1586,UBE2A,UBE2D3,TRIM36,FBXO30,RNF217,MED10,MARCHF1,RBCK1,RNF5,UBE2W,ATG3,UBE2V2"
